generation,frame,alive_population,total_agents_ever_born,total_agents_dead,current_oldest_alive_age,average_alive_age,median_alive_age,average_alive_fitness,best_alive_fitness,fitness_std,mature_agent_count,mature_average_fitness,fitness_10th_percentile,fitness_50th_percentile,fitness_75th_percentile,fitness_90th_percentile,behavioral_diversity_score,action_entropy,mean_turn_output,std_turn_output,mean_speed_output,std_speed_output,pct_stationary,pct_straight_runner,pct_erratic,pct_left_turner,pct_right_turner,pct_balanced_explorer,births,deaths,unique_parent_count,genome_diversity_score,mean_weight_magnitude,weight_std,mean_pairwise_weight_distance,food_consumed,spike_collisions
1170,1592500,20,11368,11348,2265,1219.0,1514.0,0.3926,0.802,0.2535,20,0.3926,0.0846,0.4209,0.5895,0.727,0.1701,1.9394,0.1345,0.3773,0.8948,0.1128,0.0,0.0,0.0,0.15,0.45,0.4,8,5,8,0.8623,0.6635,0.8213,9.6026,93,12
1170,1593000,19,11368,11349,2765,1703.4,2014.0,0.5401,0.9437,0.2355,19,0.5401,0.2521,0.5685,0.7686,0.7987,0.1664,1.9688,0.2166,0.3289,0.8661,0.1762,0.0,0.0,0.0,0.1053,0.5263,0.3684,0,1,8,0.8685,0.6635,0.8211,9.6713,2,0
1171,1593500,20,11374,11354,2514,1356.5,1307.0,0.4398,0.9352,0.2733,20,0.4398,0.0775,0.4229,0.7102,0.7627,0.1628,2.3589,0.2844,0.342,0.903,0.1483,0.0,0.0,0.0,0.1,0.6,0.3,6,5,5,0.8553,0.6606,0.818,9.524,74,22
1172,1594000,20,11380,11360,1807,956.5,765.0,0.3217,0.7659,0.2638,14,0.4584,0.2195,0.4909,0.5909,0.7109,0.1751,1.7855,0.3478,0.3976,0.9247,0.1083,0.0,0.0,0.0,0.1,0.8,0.1,6,6,6,0.8528,0.6649,0.8226,9.4959,93,23
1172,1594500,20,11380,11360,2307,1456.5,1265.0,0.4643,0.9076,0.2538,20,0.4643,0.1543,0.4319,0.6888,0.7701,0.1612,2.0232,0.2913,0.361,0.8978,0.1255,0.0,0.0,0.0,0.1,0.7,0.2,0,0,6,0.8528,0.6649,0.8226,9.4959,0,0
1172,1595000,17,11380,11363,2807,1929.0,1765.0,0.6239,0.9743,0.2354,17,0.6239,0.3548,0.6353,0.8493,0.9043,0.1219,1.4517,0.3323,0.2683,0.9088,0.1043,0.0,0.0,0.0,0.0588,0.7647,0.1765,0,3,6,0.8633,0.6662,0.8238,9.6137,13,6
1173,1595500,19,11390,11371,2265,997.3,307.0,0.3383,0.827,0.2688,19,0.3383,0.0844,0.1368,0.5769,0.6419,0.1315,1.7832,0.3425,0.2569,0.8965,0.136,0.0,0.0,0.0,0.0526,0.6842,0.2632,10,8,9,0.8699,0.6596,0.8177,9.6872,134,31
1173,1596000,18,11390,11372,2765,1426.9,807.0,0.4801,0.9687,0.2677,18,0.4801,0.2124,0.3265,0.731,0.8286,0.1248,1.4628,0.3508,0.2599,0.9149,0.1073,0.0,0.0,0.0,0.0,0.6667,0.3333,0,1,9,0.8689,0.6595,0.8185,9.6756,7,5
1173,1596500,15,11390,11375,2514,1789.8,1307.0,0.5913,0.9352,0.2062,15,0.5913,0.3858,0.4842,0.8102,0.8902,0.1218,1.5058,0.329,0.2596,0.9248,0.0779,0.0,0.0,0.0,0.0,0.6667,0.3333,0,3,9,0.8783,0.6612,0.8205,9.7799,42,14
1175,1597000,20,11402,11382,1807,915.4,392.0,0.2962,0.6659,0.2701,14,0.4219,0.1036,0.5284,0.6222,0.6584,0.1693,2.0394,0.1001,0.3891,0.9145,0.1152,0.0,0.0,0.0,0.15,0.5,0.35,12,7,5,0.8096,0.6625,0.8234,9.0153,119,32
1175,1597500,18,11402,11384,2307,1394.9,892.0,0.4331,0.8076,0.2423,18,0.4331,0.1541,0.3538,0.6514,0.7376,0.1407,1.7527,0.1533,0.3011,0.9242,0.0963,0.0,0.0,0.0,0.1111,0.4444,0.4444,0,2,5,0.8056,0.6584,0.8205,8.9709,14,8
1175,1598000,18,11402,11384,2807,1894.9,1392.0,0.5866,0.9743,0.2138,18,0.5866,0.3546,0.5783,0.7493,0.8643,0.1442,1.6337,0.1755,0.299,0.9197,0.1134,0.0,0.0,0.0,0.1111,0.5,0.3889,0,0,5,0.8056,0.6584,0.8205,8.9709,0,0
1176,1598500,20,11412,11392,1892,986.1,910.5,0.3444,0.7523,0.2493,20,0.3444,0.0618,0.3196,0.5457,0.6569,0.1222,1.361,0.1364,0.2664,0.941,0.0954,0.0,0.0,0.0,0.1,0.5,0.4,10,8,9,0.8761,0.6705,0.8347,9.7556,107,24
1176,1599000,18,11412,11394,2392,1561.6,2014.0,0.5297,0.8689,0.2244,18,0.5297,0.2556,0.5687,0.756,0.8089,0.1176,1.6337,0.1649,0.2386,0.9318,0.1275,0.0,0.0,0.0,0.0556,0.5556,0.3889,0,2,9,0.8718,0.6685,0.8324,9.7083,1,5
1176,1599500,18,11412,11394,2892,2061.6,2514.0,0.6795,0.9856,0.2133,18,0.6795,0.4077,0.7104,0.8855,0.9428,0.1214,1.7448,0.1508,0.2448,0.9318,0.1225,0.0,0.0,0.0,0.0556,0.5,0.4444,0,0,9,0.8718,0.6685,0.8324,9.7083,0,0
1178,1600000,20,11424,11404,1807,844.6,392.0,0.2771,0.8159,0.2801,14,0.3946,0.0936,0.4659,0.5909,0.7284,0.2362,2.1464,0.0863,0.5392,0.9174,0.1028,0.0,0.0,0.0,0.25,0.35,0.4,12,10,6,0.8801,0.6753,0.8361,9.8008,173,23
1178,1600500,20,11424,11404,2307,1344.6,892.0,0.4334,0.9076,0.2645,20,0.4334,0.1737,0.3126,0.6639,0.7726,0.187,2.2037,0.1185,0.4061,0.9112,0.1257,0.0,0.0,0.0,0.15,0.4,0.45,0,0,6,0.8801,0.6753,0.8361,9.8008,0,0
1178,1601000,20,11424,11404,2807,1844.6,1392.0,0.5734,0.9743,0.2536,20,0.5734,0.3022,0.4605,0.7993,0.9293,0.1716,2.02,0.1214,0.3639,0.903,0.1538,0.0,0.0,0.0,0.15,0.35,0.5,0,0,6,0.8801,0.6753,0.8361,9.8008,0,0
1179,1601500,20,11432,11412,1892,1144.6,1514.0,0.3606,0.6523,0.214,20,0.3606,0.0747,0.4479,0.552,0.6072,0.248,2.7639,0.1173,0.4369,0.788,0.3628,0.0,0.0,0.0,0.2,0.4,0.4,8,8,7,0.8203,0.6709,0.8276,9.134,136,18
1179,1602000,18,11432,11414,2392,1737.7,2014.0,0.5414,0.8435,0.1787,18,0.5414,0.3042,0.5489,0.6752,0.7664,0.189,2.3774,0.188,0.3584,0.8538,0.2136,0.0,0.0,0.0,0.1111,0.4444,0.4444,0,2,7,0.8199,0.6677,0.8228,9.1299,0,3
1179,1602500,17,11432,11415,2892,2199.2,2514.0,0.6795,0.9856,0.1805,17,0.6795,0.4339,0.6856,0.8106,0.8754,0.1743,2.2339,0.2522,0.3196,0.8524,0.2186,0.0,0.0,0.0,0.0588,0.5294,0.4118,0,1,7,0.8224,0.6676,0.8235,9.1577,8,2
1181,1603000,20,11446,11426,1807,703.1,392.0,0.2351,0.7909,0.2637,14,0.3347,0.0864,0.1461,0.5659,0.6409,0.2605,2.5464,0.1684,0.5177,0.8277,0.3086,0.0,0.0,0.0,0.25,0.55,0.2,14,11,6,0.8806,0.6616,0.8179,9.806,173,24
1181,1603500,20,11446,11426,2307,1203.1,892.0,0.3816,0.9076,0.2558,20,0.3816,0.1515,0.2632,0.6201,0.7826,0.2308,2.4905,0.1064,0.4674,0.8297,0.2574,0.0,0.0,0.0,0.25,0.45,0.3,0,0,6,0.8806,0.6616,0.8179,9.806,0,0
1181,1604000,20,11446,11426,2807,1703.1,1392.0,0.537,0.9743,0.2411,20,0.537,0.2972,0.4313,0.768,0.9243,0.227,2.4394,0.108,0.4631,0.8296,0.2664,0.0,0.0,0.0,0.2,0.45,0.35,0,0,6,0.8806,0.6616,0.8179,9.806,0,0
1182,1604500,18,11452,11434,1892,1237.7,1514.0,0.3942,0.8023,0.2289,18,0.3942,0.0857,0.4646,0.5272,0.6598,0.2411,2.288,0.0348,0.4844,0.8453,0.2947,0.0,0.0,0.0,0.2778,0.4444,0.2778,6,8,6,0.881,0.6685,0.8299,9.8107,110,26
1182,1605000,17,11452,11435,2392,1699.2,2014.0,0.543,0.9189,0.2128,17,0.543,0.276,0.5939,0.6935,0.7839,0.2108,2.4248,0.1208,0.4157,0.8081,0.3056,0.0,0.0,0.0,0.1765,0.5294,0.2941,0,1,6,0.8804,0.6686,0.8302,9.8041,7,4
1182,1605500,16,11452,11436,2892,2179.5,2514.0,0.694,0.9856,0.2093,16,0.694,0.3953,0.7477,0.8603,0.9354,0.1892,2.2516,0.1915,0.3539,0.8073,0.3102,0.0,0.0,0.0,0.125,0.5625,0.3125,0,1,6,0.8744,0.6676,0.8296,9.7367,7,8
1183,1606000,15,11461,11446,1807,958.0,392.0,0.3123,0.8159,0.2523,15,0.3123,0.0797,0.1543,0.5409,0.6309,0.1905,2.0402,0.0121,0.432,0.9306,0.1109,0.0,0.0,0.0,0.2667,0.2,0.5333,9,10,8,0.9007,0.6695,0.8308,10.0294,182,33
1184,1606500,20,11467,11447,2307,1118.2,892.0,0.3597,0.9076,0.2651,20,0.3597,0.0689,0.2684,0.6326,0.7626,0.1709,2.1577,0.0529,0.3938,0.9397,0.0932,0.0,0.0,0.0,0.2,0.35,0.45,6,1,6,0.89,0.6677,0.8294,9.9108,1,3
1184,1607000,19,11467,11448,2807,1630.1,1392.0,0.524,0.9743,0.2342,19,0.524,0.2532,0.4825,0.7243,0.8593,0.1457,2.0632,0.0948,0.3195,0.935,0.1094,0.0,0.0,0.0,0.1579,0.4211,0.4211,0,1,6,0.894,0.6675,0.8302,9.9546,0,0
1185,1607500,19,11475,11456,1892,1085.5,1231.0,0.3749,0.7023,0.2365,19,0.3749,0.0864,0.5023,0.5898,0.6273,0.1371,1.578,0.2223,0.3066,0.9416,0.1019,0.0,0.0,0.0,0.0526,0.4211,0.5263,8,8,8,0.8687,0.6679,0.831,9.6732,97,22
1185,1608000,19,11475,11456,2392,1585.5,1731.0,0.5211,0.7939,0.2058,19,0.5211,0.2616,0.5939,0.6814,0.7939,0.1637,1.799,0.2188,0.3626,0.9327,0.1025,0.0,0.0,0.0,0.1053,0.4211,0.4737,0,0,8,0.8687,0.6679,0.831,9.6732,0,0
1185,1608500,18,11475,11457,2892,2128.7,2231.0,0.6911,0.9856,0.1874,18,0.6911,0.4574,0.7106,0.8537,0.9256,0.1588,2.0566,0.2733,0.3289,0.9093,0.1568,0.0,0.0,0.0,0.0556,0.4444,0.5,0,1,8,0.8749,0.6664,0.829,9.7425,1,2
1186,1609000,20,11485,11465,2731,1238.1,1099.5,0.4231,0.9641,0.3148,20,0.4231,0.1034,0.3478,0.6784,0.8083,0.1903,2.3332,0.1598,0.4333,0.9106,0.1146,0.0,0.0,0.0,0.2,0.5,0.3,10,8,10,0.8634,0.6679,0.8312,9.6149,120,25
1186,1609500,17,11485,11468,2307,1474.6,892.0,0.4928,0.9076,0.2554,17,0.4928,0.2437,0.3559,0.7326,0.8626,0.1957,2.3746,0.1792,0.4234,0.8839,0.1755,0.0,0.0,0.0,0.2353,0.5294,0.2353,0,3,10,0.8359,0.6688,0.8306,9.3077,51,5
1186,1610000,16,11485,11469,2807,2011.1,1392.0,0.6572,0.9743,0.2134,16,0.6572,0.4293,0.545,0.8743,0.9618,0.1537,2.055,0.2439,0.334,0.919,0.1027,0.0,0.0,0.0,0.125,0.5625,0.3125,0,1,10,0.8378,0.6677,0.8293,9.3298,0,0
1187,1610500,20,11496,11476,1892,1020.2,307.0,0.3243,0.7773,0.2735,20,0.3243,0.0611,0.1119,0.5898,0.6798,0.2046,2.5282,0.0657,0.4214,0.8739,0.1994,0.0,0.0,0.0,0.25,0.4,0.35,11,7,10,0.8058,0.6654,0.8274,8.9731,150,20
1187,1611000,19,11496,11477,2392,1474.4,807.0,0.4633,0.9189,0.283,19,0.4633,0.1834,0.288,0.7814,0.8439,0.2151,2.3393,0.1014,0.4331,0.8679,0.272,0.0,0.0,0.0,0.3158,0.4737,0.2105,0,1,10,0.7845,0.6665,0.8291,8.7355,6,5
1187,1611500,18,11496,11478,2892,2011.4,1307.0,0.6312,0.9856,0.2549,18,0.6312,0.3628,0.5126,0.8856,0.9856,0.1909,1.9275,0.1616,0.3706,0.8732,0.2758,0.0,0.0,0.0,0.2222,0.5,0.2778,0,1,10,0.7813,0.6667,0.8302,8.7006,0,0
1188,1612000,17,11506,11489,1807,1141.1,1807.0,0.3623,0.7409,0.2265,17,0.3623,0.1177,0.3337,0.5409,0.6609,0.204,2.2544,0.1423,0.3431,0.8343,0.3373,0.0588,0.0,0.0,0.1765,0.5294,0.2353,10,11,8,0.8149,0.6673,0.8288,9.0747,144,40
1188,1612500,16,11506,11490,2307,1687.9,2307.0,0.5385,0.9076,0.211,16,0.5385,0.2797,0.5312,0.6888,0.7951,0.1745,1.9197,0.2064,0.2641,0.8422,0.3384,0.0625,0.0,0.0,0.0625,0.625,0.25,0,1,8,0.824,0.6682,0.8303,9.1754,1,3
1188,1613000,15,11506,11491,2807,2146.7,2807.0,0.7092,0.9743,0.193,15,0.7092,0.441,0.7243,0.8743,0.9293,0.1296,1.5329,0.247,0.2531,0.9075,0.1522,0.0,0.0,0.0,0.0,0.6,0.4,0,1,8,0.8278,0.6655,0.8276,9.2183,2,0
1189,1613500,20,11519,11499,1892,861.8,307.0,0.2991,0.8523,0.2895,20,0.2991,0.062,0.1247,0.5398,0.7798,0.123,1.461,0.2274,0.2391,0.9225,0.1536,0.0,0.0,0.0,0.0,0.55,0.45,13,8,12,0.8249,0.6671,0.8271,9.1859,142,25
1189,1614000,20,11519,11499,2392,1361.8,807.0,0.4461,0.9189,0.2728,20,0.4461,0.2072,0.3258,0.6502,0.9189,0.1349,1.461,0.1729,0.261,0.9195,0.175,0.0,0.0,0.0,0.05,0.5,0.45,0,0,12,0.8249,0.6671,0.8271,9.1859,0,0
1189,1614500,19,11519,11500,2892,1807.5,1307.0,0.5895,0.9856,0.24,19,0.5895,0.3547,0.5088,0.7856,0.9856,0.1379,1.4288,0.153,0.3045,0.9152,0.1267,0.0,0.0,0.0,0.1053,0.5789,0.3158,0,1,12,0.8056,0.6679,0.8281,8.9705,4,2
1190,1615000,19,11526,11507,1807,1285.7,1807.0,0.4259,0.7409,0.2407,19,0.4259,0.099,0.4909,0.6534,0.6759,0.1904,2.1471,0.2536,0.3347,0.8311,0.3587,0.0526,0.0,0.0,0.1053,0.4737,0.3684,7,7,7,0.8292,0.6687,0.8266,9.234,121,24
1190,1615500,19,11526,11507,2307,1785.7,2307.0,0.564,0.8326,0.2358,19,0.564,0.2239,0.6576,0.7951,0.8076,0.1787,1.9698,0.2574,0.2905,0.831,0.3614,0.0526,0.0,0.0,0.1053,0.6316,0.2105,0,0,7,0.8292,0.6687,0.8266,9.234,0,0
1190,1616000,19,11526,11507,2807,2285.7,2807.0,0.7014,0.9743,0.2514,19,0.7014,0.3556,0.7993,0.9243,0.9743,0.1799,2.0751,0.2604,0.2798,0.8234,0.375,0.0526,0.0,0.0,0.0526,0.6316,0.2632,0,0,7,0.8292,0.6687,0.8266,9.234,0,0
1191,1616500,19,11540,11521,1892,807.5,307.0,0.2408,0.7273,0.2271,19,0.2408,0.0621,0.1075,0.4773,0.5664,0.1583,1.9948,0.3194,0.3146,0.8639,0.1926,0.0,0.0,0.0,0.0526,0.7368,0.2105,14,14,13,0.8036,0.664,0.8213,8.9488,211,43
1191,1617000,16,11540,11524,2392,1401.4,807.0,0.445,0.9189,0.2228,16,0.445,0.219,0.3635,0.6252,0.7439,0.1682,2.2335,0.2758,0.3378,0.8545,0.194,0.0,0.0,0.0,0.0625,0.625,0.3125,0,3,13,0.8217,0.6635,0.8208,9.1503,2,7
1191,1617500,16,11540,11524,2892,1901.4,1307.0,0.5892,0.9856,0.2171,16,0.5892,0.3335,0.5524,0.7615,0.8731,0.1676,2.0079,0.2766,0.344,0.8694,0.1845,0.0,0.0,0.0,0.0625,0.5625,0.375,0,0,13,0.8217,0.6635,0.8208,9.1503,0,0
1192,1618000,20,11550,11530,1807,1099.5,1099.5,0.372,0.8409,0.2271,20,0.372,0.1265,0.3721,0.5534,0.6684,0.176,1.7855,0.2414,0.4214,0.8941,0.1193,0.0,0.0,0.0,0.1,0.6,0.3,10,6,10,0.7418,0.6619,0.8184,8.2608,86,15
1192,1618500,19,11550,11531,2307,1562.3,892.0,0.5134,0.9076,0.2097,19,0.5134,0.2748,0.5049,0.6701,0.7876,0.1805,1.9698,0.2703,0.4431,0.9066,0.097,0.0,0.0,0.0,0.1579,0.6842,0.1579,0,1,10,0.7439,0.6613,0.8183,8.2842,3,1
1192,1619000,19,11550,11531,2807,2062.3,1392.0,0.6545,0.9743,0.1899,19,0.6545,0.3815,0.6743,0.7993,0.8943,0.1726,1.9916,0.2835,0.426,0.9142,0.0807,0.0,0.0,0.0,0.1053,0.6316,0.2632,0,0,10,0.7439,0.6613,0.8183,8.2842,0,0
1193,1619500,20,11560,11540,1892,1099.5,1099.5,0.3805,0.8523,0.28,20,0.3805,0.0862,0.3196,0.596,0.7848,0.1741,2.1639,0.2116,0.3763,0.8943,0.1781,0.0,0.0,0.0,0.1,0.55,0.35,10,9,10,0.8535,0.6674,0.8253,9.5046,144,19
1193,1620000,18,11560,11542,2392,1599.5,1599.5,0.5318,0.9189,0.2755,18,0.5318,0.2284,0.5034,0.7939,0.9014,0.145,1.7527,0.2604,0.3145,0.9036,0.1011,0.0,0.0,0.0,0.1111,0.5556,0.3333,0,2,10,0.8467,0.6695,0.8264,9.4288,10,7
1193,1620500,18,11560,11542,2892,2099.5,2099.5,0.6648,0.9856,0.2416,18,0.6648,0.3895,0.6371,0.9043,0.9856,0.1468,1.6337,0.2403,0.3119,0.8918,0.1048,0.0,0.0,0.0,0.0556,0.5,0.4444,0,0,10,0.8467,0.6695,0.8264,9.4288,0,0
1194,1621000,19,11571,11552,1807,1062.3,392.0,0.3464,0.8409,0.2348,19,0.3464,0.1045,0.179,0.5409,0.5809,0.1485,1.6798,0.0011,0.338,0.9145,0.082,0.0,0.0,0.0,0.2105,0.3158,0.4737,11,10,10,0.88,0.6711,0.8301,9.7996,172,35
1194,1621500,19,11571,11552,2307,1562.3,892.0,0.482,0.9076,0.2142,19,0.482,0.2539,0.4305,0.6701,0.7226,0.1481,1.7143,0.0246,0.3399,0.9036,0.0735,0.0,0.0,0.0,0.2632,0.4737,0.2632,0,0,10,0.88,0.6711,0.8301,9.7996,0,0
1194,1622000,18,11571,11553,2807,2099.5,2099.5,0.6456,0.9743,0.209,18,0.6456,0.4192,0.6406,0.8118,0.9218,0.1411,1.6758,0.0328,0.3272,0.8902,0.0792,0.0,0.0,0.0,0.2222,0.5,0.2778,0,1,10,0.8735,0.6737,0.8318,9.7273,4,6
1195,1622500,20,11582,11562,1892,1020.2,307.0,0.3141,0.6273,0.2347,20,0.3141,0.073,0.1498,0.5648,0.6048,0.2233,2.6037,0.1087,0.4342,0.8316,0.2668,0.0,0.0,0.0,0.3,0.45,0.25,11,9,8,0.9163,0.6711,0.8317,10.2033,155,27
1195,1623000,20,11582,11562,2392,1520.2,807.0,0.4611,0.8189,0.2234,20,0.4611,0.233,0.3729,0.6689,0.7939,0.2167,2.3261,0.0912,0.3602,0.7944,0.3752,0.05,0.0,0.0,0.2,0.4,0.35,0,0,8,0.9163,0.6711,0.8317,10.2033,0,0
1195,1623500,19,11582,11563,2892,1974.4,1307.0,0.598,0.9856,0.2092,19,0.598,0.3808,0.5787,0.7731,0.8906,0.193,2.1354,0.1399,0.3259,0.7843,0.322,0.0526,0.0,0.0,0.1053,0.3684,0.4737,0,1,8,0.9154,0.6715,0.8327,10.193,10,3
1196,1624000,20,11591,11571,1807,1170.2,1807.0,0.3824,0.7409,0.2463,20,0.3824,0.0996,0.4388,0.5847,0.7184,0.186,2.3261,0.2734,0.2992,0.8117,0.3026,0.0,0.0,0.0,0.05,0.55,0.4,9,8,9,0.9072,0.6624,0.8245,10.1024,107,15
1196,1624500,17,11591,11574,2307,1641.1,2307.0,0.5468,0.9076,0.2412,17,0.5468,0.273,0.5326,0.7576,0.8626,0.1573,2.1334,0.3468,0.2988,0.8741,0.1703,0.0,0.0,0.0,0.0588,0.6471,0.2941,0,3,9,0.9011,0.6623,0.8231,10.0338,11,10
1196,1625000,16,11591,11575,2807,2187.9,2807.0,0.701,0.9743,0.2142,16,0.701,0.4058,0.6868,0.8868,0.9618,0.1538,2.0218,0.3139,0.2941,0.8795,0.168,0.0,0.0,0.0,0.125,0.75,0.125,0,1,9,0.9003,0.6625,0.8233,10.0259,4,4
1198,1625500,20,11605,11585,1892,816.1,419.0,0.2875,0.8523,0.2728,20,0.2875,0.0623,0.1441,0.5258,0.7323,0.1489,1.9568,0.1359,0.2955,0.9101,0.1494,0.0,0.0,0.0,0.2,0.45,0.35,14,10,8,0.8977,0.6594,0.8209,9.9963,161,16
1198,1626000,18,11605,11587,2392,1372.7,919.0,0.4654,0.9189,0.2578,18,0.4654,0.2255,0.3331,0.6752,0.8939,0.1442,1.5033,0.1429,0.2744,0.8896,0.1669,0.0,0.0,0.0,0.0556,0.5,0.4444,0,2,8,0.9099,0.6638,0.8253,10.1319,0,4
1198,1626500,17,11605,11588,2892,1812.7,1419.0,0.6095,0.9856,0.2303,17,0.6095,0.3901,0.5619,0.7606,0.9856,0.1568,1.6457,0.1299,0.3052,0.879,0.166,0.0,0.0,0.0,0.1176,0.5294,0.3529,0,1,8,0.9096,0.6662,0.8277,10.1294,8,5
1199,1627000,20,11613,11593,1919,1274.6,1807.0,0.4202,0.8309,0.2559,20,0.4202,0.1025,0.4956,0.5947,0.7819,0.1576,2.3414,0.1517,0.3234,0.8829,0.1475,0.0,0.0,0.0,0.15,0.4,0.45,8,5,7,0.8957,0.6664,0.8276,9.9746,104,13
1199,1627500,19,11613,11594,2419,1821.1,2307.0,0.5703,0.9225,0.2266,19,0.5703,0.3028,0.6225,0.7201,0.8745,0.1574,2.0632,0.2209,0.3074,0.8658,0.1772,0.0,0.0,0.0,0.1053,0.5263,0.3684,0,1,7,0.9003,0.6649,0.8259,10.0257,1,3
1199,1628000,18,11613,11595,2919,2287.8,2807.0,0.7015,0.9892,0.2114,18,0.7015,0.4315,0.7317,0.8905,0.9743,0.1482,1.8638,0.2111,0.3018,0.8876,0.15,0.0,0.0,0.0,0.1111,0.5556,0.3333,0,1,7,0.9019,0.663,0.8241,10.0436,8,7
1201,1628500,20,11626,11606,1892,901.0,419.0,0.2861,0.6773,0.2293,20,0.2861,0.0984,0.1373,0.5773,0.5823,0.1369,1.8822,0.293,0.2891,0.9076,0.1427,0.0,0.0,0.0,0.05,0.6,0.35,13,11,6,0.8503,0.6717,0.8271,9.4683,195,31
1201,1629000,20,11626,11606,2392,1401.0,919.0,0.4361,0.7689,0.2061,20,0.4361,0.2613,0.3135,0.6752,0.7239,0.1376,2.0232,0.3217,0.2842,0.9139,0.1302,0.0,0.0,0.0,0.05,0.7,0.25,0,0,6,0.8503,0.6717,0.8271,9.4683,0,0
1201,1629500,18,11626,11608,2892,1960.7,1419.0,0.609,0.9856,0.2148,18,0.609,0.3964,0.5258,0.8106,0.8856,0.1402,1.838,0.3014,0.2942,0.9018,0.1269,0.0,0.0,0.0,0.1111,0.7222,0.1667,0,2,6,0.8646,0.6719,0.827,9.628,9,10
1202,1630000,20,11635,11615,1919,1203.8,1807.0,0.3762,0.7659,0.2347,20,0.3762,0.1041,0.4534,0.5621,0.6619,0.1322,1.3955,0.2317,0.2832,0.9265,0.1034,0.0,0.0,0.0,0.05,0.65,0.3,9,7,7,0.8686,0.6748,0.8277,9.672,109,30
1202,1630500,17,11635,11618,2419,1680.6,2307.0,0.5353,0.9076,0.2334,17,0.5353,0.2561,0.6326,0.7225,0.8436,0.1247,1.7839,0.2436,0.2735,0.9412,0.0889,0.0,0.0,0.0,0.1176,0.5294,0.3529,0,3,7,0.8803,0.6743,0.8263,9.803,9,8
1202,1631000,16,11635,11619,2919,2229.9,2807.0,0.7078,0.9892,0.1977,16,0.7078,0.4657,0.7892,0.8605,0.9493,0.1289,1.5306,0.2381,0.281,0.9401,0.0872,0.0,0.0,0.0,0.0625,0.5625,0.375,0,1,7,0.8585,0.6732,0.8242,9.56,6,4
1203,1631500,17,11645,11628,1892,1025.5,419.0,0.3537,0.7273,0.2502,17,0.3537,0.0992,0.185,0.6023,0.7023,0.1643,1.8512,0.2206,0.3789,0.9663,0.0418,0.0,0.0,0.0,0.1765,0.5294,0.2941,10,9,10,0.854,0.6724,0.8306,9.5099,150,31
1203,1632000,17,11645,11628,2392,1525.5,919.0,0.5125,0.9189,0.2495,17,0.5125,0.2642,0.3616,0.7439,0.8539,0.1594,1.904,0.2496,0.3698,0.9626,0.0423,0.0,0.0,0.0,0.1176,0.5294,0.3529,0,0,10,0.854,0.6724,0.8306,9.5099,0,0
1203,1632500,16,11645,11629,2892,2063.4,1419.0,0.6926,0.9856,0.2056,16,0.6926,0.4486,0.6372,0.8481,0.9856,0.1555,1.8829,0.2234,0.3624,0.9668,0.0401,0.0,0.0,0.0,0.125,0.5,0.375,0,1,10,0.8588,0.673,0.8318,9.5637,0,0
1204,1633000,19,11656,11637,1919,1115.3,392.0,0.3744,0.7559,0.2544,19,0.3744,0.1035,0.2047,0.6309,0.6759,0.1652,2.1021,0.187,0.3769,0.936,0.0634,0.0,0.0,0.0,0.2105,0.5263,0.2632,11,8,9,0.85,0.6734,0.8385,9.4656,130,19
1204,1633500,18,11656,11638,2419,1655.5,1655.5,0.5468,0.9225,0.2259,18,0.5468,0.2869,0.5269,0.7225,0.835,0.1623,1.9547,0.16,0.3573,0.9317,0.0921,0.0,0.0,0.0,0.2222,0.4444,0.3333,0,1,9,0.8587,0.6733,0.8386,9.5621,0,2
1204,1634000,18,11656,11638,2919,2155.5,2155.5,0.6873,0.9892,0.1979,18,0.6873,0.4309,0.6986,0.8642,0.9192,0.1649,1.9547,0.1809,0.3628,0.9211,0.0978,0.0,0.0,0.0,0.2222,0.5,0.2778,0,0,9,0.8587,0.6733,0.8386,9.5621,0,0
1205,1634500,20,11667,11647,1892,1081.8,419.0,0.3717,0.8523,0.2568,20,0.3717,0.106,0.2596,0.5835,0.6473,0.1761,2.3282,0.1806,0.3665,0.8911,0.1471,0.0,0.0,0.0,0.2,0.45,0.35,11,9,9,0.8872,0.6704,0.8292,9.8792,140,29
1205,1635000,20,11667,11647,2392,1581.8,919.0,0.5055,0.9189,0.2409,20,0.5055,0.2086,0.4492,0.7189,0.7839,0.1621,2.0905,0.1154,0.3546,0.9085,0.1012,0.0,0.0,0.0,0.25,0.4,0.35,0,0,9,0.8872,0.6704,0.8292,9.8792,0,0
1205,1635500,18,11667,11649,2892,2155.5,2155.5,0.6902,0.9856,0.2039,18,0.6902,0.429,0.7731,0.8106,0.9681,0.1457,1.4807,0.1007,0.3207,0.9181,0.0804,0.0,0.0,0.0,0.1667,0.3889,0.4444,0,2,9,0.8934,0.6711,0.8304,9.9481,3,3
1206,1636000,20,11678,11658,1919,1079.2,392.0,0.3634,0.8559,0.2657,20,0.3634,0.1046,0.2046,0.6309,0.7359,0.1253,1.7388,0.0897,0.2602,0.9242,0.1288,0.0,0.0,0.0,0.1,0.35,0.55,11,9,9,0.8897,0.6684,0.8278,9.9078,151,28
1206,1636500,18,11678,11660,2419,1570.7,892.0,0.513,0.9225,0.2257,18,0.513,0.2832,0.4563,0.7163,0.8275,0.1287,1.6758,0.0492,0.2993,0.9623,0.0408,0.0,0.0,0.0,0.1667,0.3333,0.5,0,2,9,0.8966,0.6667,0.8259,9.9846,11,9
